eufield,repfield,expunt,year,trt,spec,time,GDD,rep,run,site,siteyear,injury,count,biomass,biopercent,biored 
claslan18c,2,2538,2018,clas,fox,20,304,3,1,lan,Lancaster 2018,92,7,0.36,32.28699552,67.71300448
claslan18c,3,2539,2018,clas,pal,20,304,3,1,lan,Lancaster 2018,70,19,1.39,100,0
claslan18c,4,2540,2018,clas,rye,20,304,3,1,lan,Lancaster 2018,96,3,0.12,49.31506849,50.68493151
claslan18d,1,2541,2018,clas,rad,20,304,4,1,lan,Lancaster 2018,98,3,0.1,13.04347826,86.95652174
claslan18d,2,2542,2018,clas,fox,20,304,4,1,lan,Lancaster 2018,30,36,0.75,67.26457399,32.73542601
claslan18d,3,2543,2018,clas,pal,20,304,4,1,lan,Lancaster 2018,50,22,1.15,100,0
claslan18d,4,2544,2018,clas,rye,20,304,4,1,lan,Lancaster 2018,90,1,0.05,20.54794521,79.45205479
claslan18a,1,2545,2018,clas,rad,30,476,1,1,lan,Lancaster 2018,97,5,0.13,14.13043478,85.86956522
claslan18a,2,2546,2018,clas,fox,30,476,1,1,lan,Lancaster 2018,50,18,1.06,84.29423459,15.70576541
claslan18a,3,2547,2018,clas,pal,30,476,1,1,lan,Lancaster 2018,70,40,1.08,100,0
claslan18a,4,2548,2018,clas,rye,30,476,1,1,lan,Lancaster 2018,85,2,0.13,30.95238095,69.04761905
claslan18b,1,2549,2018,clas,rad,30,476,2,1,lan,Lancaster 2018,98,4,0.15,16.30434783,83.69565217
claslan18b,2,2550,2018,clas,fox,30,476,2,1,lan,Lancaster 2018,88,18,1.41,100,0
claslan18b,3,2551,2018,clas,pal,30,476,2,1,lan,Lancaster 2018,78,28,2.23,100,0
claslan18b,4,2552,2018,clas,rye,30,476,2,1,lan,Lancaster 2018,95,2,0.21,50,50
claslan18c,1,2553,2018,clas,rad,30,476,3,1,lan,Lancaster 2018,100,2,0.07,7.608695652,92.39130435
claslan18c,2,2554,2018,clas,fox,30,476,3,1,lan,Lancaster 2018,20,15,1.5,100,0
claslan18c,3,2555,2018,clas,pal,30,476,3,1,lan,Lancaster 2018,88,12,0.87,100,0
claslan18c,4,2556,2018,clas,rye,30,476,3,1,lan,Lancaster 2018,98,2,0.09,21.42857143,78.57142857
claslan18d,1,2557,2018,clas,rad,30,476,4,1,lan,Lancaster 2018,99,1,0.04,4.347826087,95.65217391
claslan18d,2,2558,2018,clas,fox,30,476,4,1,lan,Lancaster 2018,60,18,1.44,100,0
claslan18d,3,2559,2018,clas,pal,30,476,4,1,lan,Lancaster 2018,75,57,0.79,97.23076923,2.769230769
claslan18d,4,2560,2018,clas,rye,30,476,4,1,lan,Lancaster 2018,100,0,0,0,100
claslan18a,1,2561,2018,clas,rad,40,662,1,1,lan,Lancaster 2018,100,0,0,0,100
claslan18a,2,2562,2018,clas,fox,40,662,1,1,lan,Lancaster 2018,70,10,1.03,78.03030303,21.96969697
claslan18a,3,2563,2018,clas,pal,40,662,1,1,lan,Lancaster 2018,65,21,0.95,100,0
claslan18a,4,2564,2018,clas,rye,40,662,1,1,lan,Lancaster 2018,62,2,0.31,93.93939394,6.060606061
claslan18b,1,2565,2018,clas,rad,40,662,2,1,lan,Lancaster 2018,95,4,0.27,31.76470588,68.23529412
claslan18b,2,2566,2018,clas,fox,40,662,2,1,lan,Lancaster 2018,60,12,1.56,100,0
claslan18b,3,2567,2018,clas,pal,40,662,2,1,lan,Lancaster 2018,85,20,1.03,100,0
claslan18b,4,2568,2018,clas,rye,40,662,2,1,lan,Lancaster 2018,65,3,0.4,100,0
claslan18c,1,2569,2018,clas,rad,40,662,3,1,lan,Lancaster 2018,98,3,0.1,11.76470588,88.23529412
claslan18c,2,2570,2018,clas,fox,40,662,3,1,lan,Lancaster 2018,10,17,1.19,90.15151515,9.848484848
claslan18c,3,2571,2018,clas,pal,40,662,3,1,lan,Lancaster 2018,20,21,0.72,77.62803235,22.37196765
claslan18c,4,2572,2018,clas,rye,40,662,3,1,lan,Lancaster 2018,90,3,0.16,48.48484848,51.51515152
claslan18d,1,2573,2018,clas,rad,40,662,4,1,lan,Lancaster 2018,97,3,0.11,12.94117647,87.05882353
claslan18d,2,2574,2018,clas,fox,40,662,4,1,lan,Lancaster 2018,70,7,1.13,85.60606061,14.39393939
claslan18d,3,2575,2018,clas,pal,40,662,4,1,lan,Lancaster 2018,96,1,0.13,14.01617251,85.98382749
claslan18d,4,2576,2018,clas,rye,40,662,4,1,lan,Lancaster 2018,95,2,0.17,51.51515152,48.48484848
claslan18a,1,2577,2018,clas,rad,50,836,1,1,lan,Lancaster 2018,98,3,0.15,22.72727273,77.27272727
claslan18a,2,2578,2018,clas,fox,50,836,1,1,lan,Lancaster 2018,70,9,0.95,70.50092764,29.49907236
claslan18a,3,2579,2018,clas,pal,50,836,1,1,lan,Lancaster 2018,60,11,1.57,100,0
claslan18a,4,2580,2018,clas,rye,50,836,1,1,lan,Lancaster 2018,75,4,0.46,93.87755102,6.12244898
claslan18b,1,2581,2018,clas,rad,50,836,2,1,lan,Lancaster 2018,97,5,0.32,48.48484848,51.51515152
claslan18b,2,2582,2018,clas,fox,50,836,2,1,lan,Lancaster 2018,20,15,2.08,100,0
claslan18b,3,2583,2018,clas,pal,50,836,2,1,lan,Lancaster 2018,30,27,1.75,100,0
claslan18b,4,2584,2018,clas,rye,50,836,2,1,lan,Lancaster 2018,88,4,0.34,69.3877551,30.6122449
claslan18c,1,2585,2018,clas,rad,50,836,3,1,lan,Lancaster 2018,98,3,0.13,19.6969697,80.3030303
claslan18c,2,2586,2018,clas,fox,50,836,3,1,lan,Lancaster 2018,5,24,1.98,100,0
claslan18c,3,2587,2018,clas,pal,50,836,3,1,lan,Lancaster 2018,70,29,0.84,86.59793814,13.40206186
claslan18c,4,2588,2018,clas,rye,50,836,3,1,lan,Lancaster 2018,90,2,0.24,48.97959184,51.02040816
claslan18d,1,2589,2018,clas,rad,50,836,4,1,lan,Lancaster 2018,92,3,0.17,25.75757576,74.24242424
claslan18d,2,2590,2018,clas,fox,50,836,4,1,lan,Lancaster 2018,85,16,1.15,85.3432282,14.6567718
claslan18d,3,2591,2018,clas,pal,50,836,4,1,lan,Lancaster 2018,85,15,1.19,100,0
claslan18d,4,2592,2018,clas,rye,50,836,4,1,lan,Lancaster 2018,78,4,0.41,83.67346939,16.32653061
firstlan18a,1,2593,2018,first,rad,0,0,1,1,lan,Lancaster 2018,99,1,0.01,1.818181818,98.18181818
firstlan18a,2,2594,2018,first,fox,0,0,1,1,lan,Lancaster 2018,95,10,0.29,50,50
firstlan18a,3,2595,2018,first,pal,0,0,1,1,lan,Lancaster 2018,90,29,1.01,100,0
firstlan18a,4,2596,2018,first,rye,0,0,1,1,lan,Lancaster 2018,85,3,0.24,75.59055118,24.40944882
firstlan18b,1,2597,2018,first,rad,0,0,2,1,lan,Lancaster 2018,97,3,0.07,12.72727273,87.27272727
firstlan18b,2,2598,2018,first,fox,0,0,2,1,lan,Lancaster 2018,90,4,0.14,24.13793103,75.86206897
firstlan18b,3,2599,2018,first,pal,0,0,2,1,lan,Lancaster 2018,92,14,0.81,100,0
firstlan18b,4,2600,2018,first,rye,0,0,2,1,lan,Lancaster 2018,89,4,0.35,100,0
firstlan18c,1,2601,2018,first,rad,0,0,3,1,lan,Lancaster 2018,97,4,0.23,41.81818182,58.18181818
firstlan18c,2,2602,2018,first,fox,0,0,3,1,lan,Lancaster 2018,93,12,0.3,51.72413793,48.27586207
firstlan18c,3,2603,2018,first,pal,0,0,3,1,lan,Lancaster 2018,80,38,0.91,100,0
firstlan18c,4,2604,2018,first,rye,0,0,3,1,lan,Lancaster 2018,75,6,0.51,100,0
firstlan18d,1,2605,2018,first,rad,0,0,4,1,lan,Lancaster 2018,98,3,0.12,21.81818182,78.18181818
firstlan18d,2,2606,2018,first,fox,0,0,4,1,lan,Lancaster 2018,95,11,0.21,36.20689655,63.79310345
firstlan18d,3,2607,2018,first,pal,0,0,4,1,lan,Lancaster 2018,85,28,1.24,100,0
firstlan18d,4,2608,2018,first,rye,0,0,4,1,lan,Lancaster 2018,90,4,0.25,78.74015748,21.25984252
firstlan18a,1,2609,2018,first,rad,10,171,1,1,lan,Lancaster 2018,97,4,0.14,15.05376344,84.94623656
firstlan18a,2,2610,2018,first,fox,10,171,1,1,lan,Lancaster 2018,78,21,1.59,88.45618915,11.54381085
firstlan18a,3,2611,2018,first,pal,10,171,1,1,lan,Lancaster 2018,77,37,0.83,100,0
firstlan18a,4,2612,2018,first,rye,10,171,1,1,lan,Lancaster 2018,80,3,0.32,100,0
firstlan18b,1,2613,2018,first,rad,10,171,2,1,lan,Lancaster 2018,98,5,0.11,11.82795699,88.17204301
firstlan18b,2,2614,2018,first,fox,10,171,2,1,lan,Lancaster 2018,90,22,0.67,37.27399166,62.72600834
firstlan18b,3,2615,2018,first,pal,10,171,2,1,lan,Lancaster 2018,94,5,0.3,38.96103896,61.03896104
firstlan18b,4,2616,2018,first,rye,10,171,2,1,lan,Lancaster 2018,98,2,0.11,35.48387097,64.51612903
firstlan18c,1,2617,2018,first,rad,10,171,3,1,lan,Lancaster 2018,99,2,0.05,5.376344086,94.62365591
firstlan18c,2,2618,2018,first,fox,10,171,3,1,lan,Lancaster 2018,85,10,0.3,16.68984701,83.31015299
firstlan18c,3,2619,2018,first,pal,10,171,3,1,lan,Lancaster 2018,20,18,1.51,100,0
firstlan18c,4,2620,2018,first,rye,10,171,3,1,lan,Lancaster 2018,75,3,0.26,83.87096774,16.12903226
firstlan18d,1,2621,2018,first,rad,10,171,4,1,lan,Lancaster 2018,99,2,0.05,5.376344086,94.62365591
firstlan18d,2,2622,2018,first,fox,10,171,4,1,lan,Lancaster 2018,97,7,0.19,10.57023644,89.42976356
firstlan18d,3,2623,2018,first,pal,10,171,4,1,lan,Lancaster 2018,95,10,0.27,35.06493506,64.93506494
firstlan18d,4,2624,2018,first,rye,10,171,4,1,lan,Lancaster 2018,97,3,0.26,83.87096774,16.12903226
firstlan18a,1,2625,2018,first,rad,20,304,1,1,lan,Lancaster 2018,98,2,0.11,14.34782609,85.65217391
firstlan18a,2,2626,2018,first,fox,20,304,1,1,lan,Lancaster 2018,50,42,1.43,100,0
firstlan18a,3,2627,2018,first,pal,20,304,1,1,lan,Lancaster 2018,85,17,1.33,100,0
firstlan18a,4,2628,2018,first,rye,20,304,1,1,lan,Lancaster 2018,90,3,0.2,82.19178082,17.80821918
firstlan18b,1,2629,2018,first,rad,20,304,2,1,lan,Lancaster 2018,98,3,0.11,14.34782609,85.65217391
firstlan18b,2,2630,2018,first,fox,20,304,2,1,lan,Lancaster 2018,100,0,0,0,100
firstlan18b,3,2631,2018,first,pal,20,304,2,1,lan,Lancaster 2018,60,50,1.08,100,0
firstlan18b,4,2632,2018,first,rye,20,304,2,1,lan,Lancaster 2018,40,3,0.45,100,0
firstlan18c,1,2633,2018,first,rad,20,304,3,1,lan,Lancaster 2018,100,0,0,0,100
firstlan18c,2,2634,2018,first,fox,20,304,3,1,lan,Lancaster 2018,15,16,0.89,79.8206278,20.1793722
firstlan18c,3,2635,2018,first,pal,20,304,3,1,lan,Lancaster 2018,30,33,0.88,91.42857143,8.571428571
firstlan18c,4,2636,2018,first,rye,20,304,3,1,lan,Lancaster 2018,35,3,0.42,100,0
firstlan18d,1,2637,2018,first,rad,20,304,4,1,lan,Lancaster 2018,92,6,0.17,22.17391304,77.82608696
firstlan18d,2,2638,2018,first,fox,20,304,4,1,lan,Lancaster 2018,85,17,0.47,42.15246637,57.84753363
firstlan18d,3,2639,2018,first,pal,20,304,4,1,lan,Lancaster 2018,75,16,0.5,51.94805195,48.05194805
firstlan18d,4,2640,2018,first,rye,20,304,4,1,lan,Lancaster 2018,100,0,0,,100
firstlan18a,1,2641,2018,first,rad,30,476,1,1,lan,Lancaster 2018,99,1,0.17,18.47826087,81.52173913
firstlan18a,2,2642,2018,first,fox,30,476,1,1,lan,Lancaster 2018,86,34,1.87,100,0
firstlan18a,3,2643,2018,first,pal,30,476,1,1,lan,Lancaster 2018,90,26,0.95,100,0
firstlan18a,4,2644,2018,first,rye,30,476,1,1,lan,Lancaster 2018,92,3,0.36,85.71428571,14.28571429
firstlan18b,1,2645,2018,first,rad,30,476,2,1,lan,Lancaster 2018,98,3,0.16,17.39130435,82.60869565
firstlan18b,2,2646,2018,first,fox,30,476,2,1,lan,Lancaster 2018,85,5,0.94,74.75149105,25.24850895
firstlan18b,3,2647,2018,first,pal,30,476,2,1,lan,Lancaster 2018,93,8,0.76,93.53846154,6.461538462
firstlan18b,4,2648,2018,first,rye,30,476,2,1,lan,Lancaster 2018,92,2,0.4,95.23809524,4.761904762
firstlan18c,1,2649,2018,first,rad,30,476,3,1,lan,Lancaster 2018,95,3,0.19,20.65217391,79.34782609
firstlan18c,2,2650,2018,first,fox,30,476,3,1,lan,Lancaster 2018,30,10,1.32,100,0
firstlan18c,3,2651,2018,first,pal,30,476,3,1,lan,Lancaster 2018,85,36,0.57,70.15384615,29.84615385
firstlan18c,4,2652,2018,first,rye,30,476,3,1,lan,Lancaster 2018,60,4,0.33,78.57142857,21.42857143
firstlan18d,1,2653,2018,first,rad,30,476,4,1,lan,Lancaster 2018,100,3,0.12,13.04347826,86.95652174
firstlan18d,2,2654,2018,first,fox,30,476,4,1,lan,Lancaster 2018,80,38,1.28,100,0
firstlan18d,3,2655,2018,first,pal,30,476,4,1,lan,Lancaster 2018,80,14,0.92,100,0
firstlan18d,4,2656,2018,first,rye,30,476,4,1,lan,Lancaster 2018,,,,,
firstlan18a,1,2657,2018,first,rad,40,662,1,1,lan,Lancaster 2018,90,3,0.28,32.94117647,67.05882353
firstlan18a,2,2658,2018,first,fox,40,662,1,1,lan,Lancaster 2018,80,17,0.73,55.3030303,44.6969697
firstlan18a,3,2659,2018,first,pal,40,662,1,1,lan,Lancaster 2018,77,30,0.57,61.45552561,38.54447439
firstlan18a,4,2660,2018,first,rye,40,662,1,1,lan,Lancaster 2018,78,2,0.3,90.90909091,9.090909091
firstlan18b,1,2661,2018,first,rad,40,662,2,1,lan,Lancaster 2018,97,3,0.31,36.47058824,63.52941176
firstlan18b,2,2662,2018,first,fox,40,662,2,1,lan,Lancaster 2018,90,12,1.18,89.39393939,10.60606061
firstlan18b,3,2663,2018,first,pal,40,662,2,1,lan,Lancaster 2018,88,27,1.56,100,0
firstlan18b,4,2664,2018,first,rye,40,662,2,1,lan,Lancaster 2018,96,2,0.3,90.90909091,9.090909091
firstlan18c,1,2665,2018,first,rad,40,662,3,1,lan,Lancaster 2018,98,3,0.33,38.82352941,61.17647059
firstlan18c,2,2666,2018,first,fox,40,662,3,1,lan,Lancaster 2018,5,11,1.23,93.18181818,6.818181818
firstlan18c,3,2667,2018,first,pal,40,662,3,1,lan,Lancaster 2018,20,22,1.19,100,0
firstlan18c,4,2668,2018,first,rye,40,662,3,1,lan,Lancaster 2018,55,4,0.43,100,0
firstlan18d,1,2669,2018,first,rad,40,662,4,1,lan,Lancaster 2018,90,2,0.65,76.47058824,23.52941176
firstlan18d,2,2670,2018,first,fox,40,662,4,1,lan,Lancaster 2018,80,13,0.77,58.33333333,41.66666667
firstlan18d,3,2671,2018,first,pal,40,662,4,1,lan,Lancaster 2018,90,37,0.57,61.45552561,38.54447439
firstlan18d,4,2672,2018,first,rye,40,662,4,1,lan,Lancaster 2018,85,3,0.25,75.75757576,24.24242424
firstlan18a,1,2673,2018,first,rad,50,836,1,1,lan,Lancaster 2018,100,0,0,0,100
firstlan18a,2,2674,2018,first,fox,50,836,1,1,lan,Lancaster 2018,40,13,1.4,100,0
firstlan18a,3,2675,2018,first,pal,50,836,1,1,lan,Lancaster 2018,10,26,1.51,100,0
firstlan18a,4,2676,2018,first,rye,50,836,1,1,lan,Lancaster 2018,50,3,0.24,,51.02040816
firstlan18b,1,2677,2018,first,rad,50,836,2,1,lan,Lancaster 2018,75,5,0.92,100,0
firstlan18b,2,2678,2018,first,fox,50,836,2,1,lan,Lancaster 2018,45,19,1.99,100,0
firstlan18b,3,2679,2018,first,pal,50,836,2,1,lan,Lancaster 2018,40,24,1.56,100,0
firstlan18b,4,2680,2018,first,rye,50,836,2,1,lan,Lancaster 2018,,,,,
firstlan18c,1,2681,2018,first,rad,50,836,3,1,lan,Lancaster 2018,92,4,0.44,66.66666667,33.33333333
firstlan18c,2,2682,2018,first,fox,50,836,3,1,lan,Lancaster 2018,15,18,2.13,100,0
firstlan18c,3,2683,2018,first,pal,50,836,3,1,lan,Lancaster 2018,5,32,1.34,100,0
firstlan18c,4,2684,2018,first,rye,50,836,3,1,lan,Lancaster 2018,15,4,0.4,81.63265306,18.36734694
firstlan18d,1,2685,2018,first,rad,50,836,4,1,lan,Lancaster 2018,50,5,1.09,100,0
firstlan18d,2,2686,2018,first,fox,50,836,4,1,lan,Lancaster 2018,55,8,1.14,84.60111317,15.39888683
firstlan18d,3,2687,2018,first,pal,50,836,4,1,lan,Lancaster 2018,75,15,1.16,100,0
firstlan18d,4,2688,2018,first,rye,50,836,4,1,lan,Lancaster 2018,60,2,0.37,75.51020408,24.48979592
triclan18a,1,2689,2018,tric,rad,0,0,1,1,lan,Lancaster 2018,90,2,0.15,27.27272727,72.72727273
triclan18a,2,2690,2018,tric,fox,0,0,1,1,lan,Lancaster 2018,60,12,2.19,100,0
triclan18a,3,2691,2018,tric,pal,0,0,1,1,lan,Lancaster 2018,97,4,0.22,55,45
triclan18a,4,2692,2018,tric,rye,0,0,1,1,lan,Lancaster 2018,,,,,
triclan18b,1,2693,2018,tric,rad,0,0,2,1,lan,Lancaster 2018,99,1,0.04,7.272727273,92.72727273
triclan18b,2,2694,2018,tric,fox,0,0,2,1,lan,Lancaster 2018,40,32,2.32,100,0
triclan18b,3,2695,2018,tric,pal,0,0,2,1,lan,Lancaster 2018,89,9,0.4,100,0
triclan18b,4,2696,2018,tric,rye,0,0,2,1,lan,Lancaster 2018,98,2,0.04,12.5984252,87.4015748
triclan18c,1,2697,2018,tric,rad,0,0,3,1,lan,Lancaster 2018,100,0,0,0,100
triclan18c,2,2698,2018,tric,fox,0,0,3,1,lan,Lancaster 2018,90,7,0.85,100,0
triclan18c,3,2699,2018,tric,pal,0,0,3,1,lan,Lancaster 2018,95,5,0.71,100,0
triclan18c,4,2700,2018,tric,rye,0,0,3,1,lan,Lancaster 2018,100,0,0,0,100
triclan18d,1,2701,2018,tric,rad,0,0,4,1,lan,Lancaster 2018,20,3,0.68,100,0
triclan18d,2,2702,2018,tric,fox,0,0,4,1,lan,Lancaster 2018,50,17,0.85,100,0
triclan18d,3,2703,2018,tric,pal,0,0,4,1,lan,Lancaster 2018,70,1,0.99,100,0
triclan18d,4,2704,2018,tric,rye,0,0,4,1,lan,Lancaster 2018,90,1,0.16,50.39370079,49.60629921
triclan18a,1,2705,2018,tric,rad,10,171,1,1,lan,Lancaster 2018,82,3,0.61,65.59139785,34.40860215
triclan18a,2,2706,2018,tric,fox,10,171,1,1,lan,Lancaster 2018,50,13,1.97,100,0
triclan18a,3,2707,2018,tric,pal,10,171,1,1,lan,Lancaster 2018,45,42,0.97,100,0
triclan18a,4,2708,2018,tric,rye,10,171,1,1,lan,Lancaster 2018,35,4,0.51,100,0
triclan18b,1,2709,2018,tric,rad,10,171,2,1,lan,Lancaster 2018,92,2,0.4,43.01075269,56.98924731
triclan18b,2,2710,2018,tric,fox,10,171,2,1,lan,Lancaster 2018,60,15,1.32,73.43532684,26.56467316
triclan18b,3,2711,2018,tric,pal,10,171,2,1,lan,Lancaster 2018,65,32,1.48,100,0
triclan18b,4,2712,2018,tric,rye,10,171,2,1,lan,Lancaster 2018,78,4,0.41,100,0
triclan18c,1,2713,2018,tric,rad,10,171,3,1,lan,Lancaster 2018,30,4,0.81,87.09677419,12.90322581
triclan18c,2,2714,2018,tric,fox,10,171,3,1,lan,Lancaster 2018,25,9,2.34,100,0
triclan18c,3,2715,2018,tric,pal,10,171,3,1,lan,Lancaster 2018,0,33,0.8,100,0
triclan18c,4,2716,2018,tric,rye,10,171,3,1,lan,Lancaster 2018,40,3,0.4,100,0
triclan18d,1,2717,2018,tric,rad,10,171,4,1,lan,Lancaster 2018,65,4,0.87,93.5483871,6.451612903
triclan18d,2,2718,2018,tric,fox,10,171,4,1,lan,Lancaster 2018,50,16,1.03,57.30180807,42.69819193
triclan18d,3,2719,2018,tric,pal,10,171,4,1,lan,Lancaster 2018,65,46,1.18,100,0
triclan18d,4,2720,2018,tric,rye,10,171,4,1,lan,Lancaster 2018,85,2,0.24,77.41935484,22.58064516
triclan18a,1,2721,2018,tric,rad,20,304,1,1,lan,Lancaster 2018,28,3,0.86,100,0
triclan18a,2,2722,2018,tric,fox,20,304,1,1,lan,Lancaster 2018,27,29,1.69,100,0
triclan18a,3,2723,2018,tric,pal,20,304,1,1,lan,Lancaster 2018,82,41,1.13,100,0
triclan18a,4,2724,2018,tric,rye,20,304,1,1,lan,Lancaster 2018,83,2,0.39,100,0
triclan18b,1,2725,2018,tric,rad,20,304,2,1,lan,Lancaster 2018,98,1,0.58,75.65217391,24.34782609
triclan18b,2,2726,2018,tric,fox,20,304,2,1,lan,Lancaster 2018,75,23,1.67,100,0
triclan18b,3,2727,2018,tric,pal,20,304,2,1,lan,Lancaster 2018,70,15,1.38,100,0
triclan18b,4,2728,2018,tric,rye,20,304,2,1,lan,Lancaster 2018,97,2,0.16,65.75342466,34.24657534
triclan18c,1,2729,2018,tric,rad,20,304,3,1,lan,Lancaster 2018,99,1,0.09,11.73913043,88.26086957
triclan18c,2,2730,2018,tric,fox,20,304,3,1,lan,Lancaster 2018,75,9,0.76,68.16143498,31.83856502
triclan18c,3,2731,2018,tric,pal,20,304,3,1,lan,Lancaster 2018,80,11,1.06,100,0
triclan18c,4,2732,2018,tric,rye,20,304,3,1,lan,Lancaster 2018,97,1,0.1,41.09589041,58.90410959
triclan18d,1,2733,2018,tric,rad,20,304,4,1,lan,Lancaster 2018,86,4,0.56,73.04347826,26.95652174
triclan18d,2,2734,2018,tric,fox,20,304,4,1,lan,Lancaster 2018,80,11,1.25,100,0
triclan18d,3,2735,2018,tric,pal,20,304,4,1,lan,Lancaster 2018,82,25,0.54,56.1038961,43.8961039
triclan18d,4,2736,2018,tric,rye,20,304,4,1,lan,Lancaster 2018,100,0,0,0,100
triclan18a,1,2737,2018,tric,rad,30,476,1,1,lan,Lancaster 2018,77,2,1.1,100,0
triclan18a,2,2738,2018,tric,fox,30,476,1,1,lan,Lancaster 2018,65,20,2.17,100,0
triclan18a,3,2739,2018,tric,pal,30,476,1,1,lan,Lancaster 2018,89,5,0.64,78.76923077,21.23076923
triclan18a,4,2740,2018,tric,rye,30,476,1,1,lan,Lancaster 2018,70,3,0.52,100,0
triclan18b,1,2741,2018,tric,rad,30,476,2,1,lan,Lancaster 2018,50,5,0.74,80.43478261,19.56521739
triclan18b,2,2742,2018,tric,fox,30,476,2,1,lan,Lancaster 2018,65,14,1.69,100,0
triclan18b,3,2743,2018,tric,pal,30,476,2,1,lan,Lancaster 2018,75,35,0.74,91.07692308,8.923076923
triclan18b,4,2744,2018,tric,rye,30,476,2,1,lan,Lancaster 2018,80,3,0.3,71.42857143,28.57142857
triclan18c,1,2745,2018,tric,rad,30,476,3,1,lan,Lancaster 2018,40,4,0.99,100,0
triclan18c,2,2746,2018,tric,fox,30,476,3,1,lan,Lancaster 2018,45,13,1.71,100,0
triclan18c,3,2747,2018,tric,pal,30,476,3,1,lan,Lancaster 2018,15,28,1.16,100,0
triclan18c,4,2748,2018,tric,rye,30,476,3,1,lan,Lancaster 2018,10,2,0.46,100,0
triclan18d,1,2749,2018,tric,rad,30,476,4,1,lan,Lancaster 2018,30,4,1.24,100,0
triclan18d,2,2750,2018,tric,fox,30,476,4,1,lan,Lancaster 2018,90,10,0.66,52.48508946,47.51491054
triclan18d,3,2751,2018,tric,pal,30,476,4,1,lan,Lancaster 2018,85,26,1.04,100,0
triclan18d,4,2752,2018,tric,rye,30,476,4,1,lan,Lancaster 2018,85,3,0.36,85.71428571,14.28571429
triclan18a,1,2753,2018,tric,rad,40,662,1,1,lan,Lancaster 2018,40,3,1.18,100,0
triclan18a,2,2754,2018,tric,fox,40,662,1,1,lan,Lancaster 2018,50,15,1.78,100,0
triclan18a,3,2755,2018,tric,pal,40,662,1,1,lan,Lancaster 2018,65,26,1.06,100,0
triclan18a,4,2756,2018,tric,rye,40,662,1,1,lan,Lancaster 2018,40,3,0.76,100,0
triclan18b,1,2757,2018,tric,rad,40,662,2,1,lan,Lancaster 2018,80,4,0.63,74.11764706,25.88235294
triclan18b,2,2758,2018,tric,fox,40,662,2,1,lan,Lancaster 2018,20,12,1.57,100,0
triclan18b,3,2759,2018,tric,pal,40,662,2,1,lan,Lancaster 2018,82,9,1.01,100,0
triclan18b,4,2760,2018,tric,rye,40,662,2,1,lan,Lancaster 2018,75,3,0.49,100,0
triclan18c,1,2761,2018,tric,rad,40,662,3,1,lan,Lancaster 2018,20,3,0.77,90.58823529,9.411764706
triclan18c,2,2762,2018,tric,fox,40,662,3,1,lan,Lancaster 2018,10,12,1.38,100,0
triclan18c,3,2763,2018,tric,pal,40,662,3,1,lan,Lancaster 2018,50,15,0.49,52.83018868,47.16981132
triclan18c,4,2764,2018,tric,rye,40,662,3,1,lan,Lancaster 2018,15,3,0.53,100,0
triclan18d,1,2765,2018,tric,rad,40,662,4,1,lan,Lancaster 2018,75,4,1.2,100,0
triclan18d,2,2766,2018,tric,fox,40,662,4,1,lan,Lancaster 2018,60,13,1.48,100,0
triclan18d,3,2767,2018,tric,pal,40,662,4,1,lan,Lancaster 2018,70,36,0.92,99.19137466,0.808625337
triclan18d,4,2768,2018,tric,rye,40,662,4,1,lan,Lancaster 2018,65,4,0.33,100,0
triclan18a,1,2769,2018,tric,rad,50,836,1,1,lan,Lancaster 2018,70,3,0.8,100,0
triclan18a,2,2770,2018,tric,fox,50,836,1,1,lan,Lancaster 2018,75,15,1.7,100,0
triclan18a,3,2771,2018,tric,pal,50,836,1,1,lan,Lancaster 2018,65,45,1.47,100,0
triclan18a,4,2772,2018,tric,rye,50,836,1,1,lan,Lancaster 2018,72,5,0.46,93.87755102,6.12244898
triclan18b,1,2773,2018,tric,rad,50,836,2,1,lan,Lancaster 2018,20,4,2.07,100,0
triclan18b,2,2774,2018,tric,fox,50,836,2,1,lan,Lancaster 2018,45,12,1.61,100,0
triclan18b,3,2775,2018,tric,pal,50,836,2,1,lan,Lancaster 2018,50,24,2.11,100,0
triclan18b,4,2776,2018,tric,rye,50,836,2,1,lan,Lancaster 2018,63,3,0.55,100,0
triclan18c,1,2777,2018,tric,rad,50,836,3,1,lan,Lancaster 2018,37,3,0.64,96.96969697,3.03030303
triclan18c,2,2778,2018,tric,fox,50,836,3,1,lan,Lancaster 2018,25,16,1.72,100,0
triclan18c,3,2779,2018,tric,pal,50,836,3,1,lan,Lancaster 2018,20,16,0.92,94.84536082,5.154639175
triclan18c,4,2780,2018,tric,rye,50,836,3,1,lan,Lancaster 2018,10,3,0.39,79.59183673,20.40816327
triclan18d,1,2781,2018,tric,rad,50,836,4,1,lan,Lancaster 2018,65,5,1.11,100,0
triclan18d,2,2782,2018,tric,fox,50,836,4,1,lan,Lancaster 2018,85,37,0.95,70.50092764,29.49907236
triclan18d,3,2783,2018,tric,pal,50,836,4,1,lan,Lancaster 2018,75,18,1.02,100,0
triclan18d,4,2784,2018,tric,rye,50,836,4,1,lan,Lancaster 2018,80,3,0.38,77.55102041,22.44897959
spartlan18a,1,2785,2018,spart,rad,0,0,1,1,lan,Lancaster 2018,93,1,1.06,100,0
spartlan18a,2,2786,2018,spart,fox,0,0,1,1,lan,Lancaster 2018,95,4,0.65,100,0
